frame,sample_token,ann_token,class,camera_hit,lidar_hit,fusion_union_hit,both_hit
25,61d9340c5ad8418dafe7a4af1b96e6b9,1dafac1f0fd34f45813619c3bfa0b77f,car,1,0,1,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,4fbb80e284874b67bd4369cea80fad2e,car,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,554a9b69f09349369346a800d8a6e27f,car,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,cb4f86e5137f40df93a760087a16221f,car,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,3d94e7892d1e4be18eea349b8663b67a,pedestrian,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,f4609f5e5dda4836936e00b0a4b71958,motorcycle,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,6683c7a9dba34607b933b0d86a7e41b3,bicycle,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,d5ac1b4d89824420af3708139ffd246d,car,1,0,1,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,b19676e529094bc792b263296748ad14,pedestrian,1,0,1,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,a1db8c7d00c3425b92bf0c6367d74568,truck,0,1,1,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,0c698e5a6345452fbb3e2cd87e3b5261,car,0,1,1,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,284493283cb243ed874a02b1a02b55a9,pedestrian,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,33ea6df04c5d4fa6a4b7c92db42ddaa6,car,0,0,0,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,d4ad00fd378042bea4a0f318c22be5e8,car,1,0,1,0
25,61d9340c5ad8418dafe7a4af1b96e6b9,c28c9fb3a11848dd86e5242be150821f,car,1,1,1,1
25,61d9340c5ad8418dafe7a4af1b96e6b9,b302de3fa8604829a9a65e700f0fb8a6,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,a28ec3d156de4e38b5771eba092b9fec,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,60926c2d08044dda9e51d1b110855ef0,pedestrian,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,865ce2f95c5d4541b958eb9932556372,car,1,1,1,1
26,9e7683e8586542a1b6032980c45f15ce,e7c05a53ad98471b9c01b3b5e34a2c26,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,c4598171c3254bcf845a142d6cffa9ec,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,63815702fee54e89ba84792b24a9d44d,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,02262b496085499b9898e1bd67d14e0d,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,637f271a2549405b9eed14cdcd4dc642,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,4f48f6988da34d85bd8079385429b243,car,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,56d5766561c34e648a5c55f4703210f1,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,7d11dcfbe22a42879d167c12d5f66ef9,car,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,eecbf0961cf7432e91b62e19e282ba27,car,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,23681a48f4594bc48a19154cfe1d238b,car,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,faf2632b2f4a4a82af569d2fda027c8f,pedestrian,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,286624f514c14c589ebc7821b5547444,motorcycle,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,bf7a3c968cc84178baa2daf62c9ab38e,bicycle,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,49270700e3ce4d73862817a1c34e4655,car,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,e2a054e24a414bc6bdb46730783b701e,pedestrian,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,7a2d8d9ead8148e898f198e0632b0934,truck,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,f0d3998516ef46b088fcfdd0fb6e1eec,pedestrian,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,e36487df3cc448978d01ce0a25789609,car,0,0,0,0
26,9e7683e8586542a1b6032980c45f15ce,fc34b27a5aee4077bc0dff7eea9d2bbf,car,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,23ff39b55a544c5a969791ebfcbafb89,car,1,0,1,0
26,9e7683e8586542a1b6032980c45f15ce,5ecb2f1b10084e5f8455be99d4e70899,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,9c25be0ea4904013a0b2f8b43fe10d9e,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,764ef5312269416d841bf2cf0e1d7e1d,pedestrian,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,b5c51bea11da493ebe1f9850ba8a6fc8,car,1,0,1,0
27,cc57c1ea80fe46a7abddfdb15654c872,7705f749b7f7448bae5011f3df3200cf,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,cd57036be7014ed1b59aea87a10d889b,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,ce80a730d6f84e0bb0e1fc8e56d8cc79,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,ff7f2a3fd19d47eeac63e27b372eb590,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,b7ca0d71f9e3415881175276be12801c,car,1,0,1,0
27,cc57c1ea80fe46a7abddfdb15654c872,f49480b6e74b482a8b5fbafd4741f6ad,car,1,0,1,0
27,cc57c1ea80fe46a7abddfdb15654c872,52409730220c4bdea65c890b1ecb47ed,car,1,0,1,0
27,cc57c1ea80fe46a7abddfdb15654c872,3f540060162b405a85136b3640664522,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,fdf2a1da96de45d0bd3d4576fffb6626,pedestrian,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,af57a26b2b3340f7a6901700d76a6927,motorcycle,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,d17de314083c445a88a62957a2f140dc,bicycle,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,05a18c18fa954adca7d61222279023d5,car,1,0,1,0
27,cc57c1ea80fe46a7abddfdb15654c872,9c5f933edfde4036a0b964ca02fdf50f,pedestrian,1,1,1,1
27,cc57c1ea80fe46a7abddfdb15654c872,558e4a7a63b94753901a315992a78586,truck,1,1,1,1
27,cc57c1ea80fe46a7abddfdb15654c872,a4cbbfe908ce49c597add48e47a5ebeb,pedestrian,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,cad3e4ff53e54a64bcc223fee8bf0267,car,0,0,0,0
27,cc57c1ea80fe46a7abddfdb15654c872,b10270960a3d4e0aad36e5f762b769ac,car,1,0,1,0
27,cc57c1ea80fe46a7abddfdb15654c872,9e34932db39842e38dca4c58eeee6d9e,car,1,0,1,0
27,cc57c1ea80fe46a7abddfdb15654c872,162ea16e0d9f41e99be10fe12b62e1a7,car,1,0,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,5197fe9a89e24c9b8f2ae915839b1fcb,car,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,6954fe16b117499fa51f29df63622f00,pedestrian,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,2dd7da5167f345548508c394c5cb7b48,car,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,9f719f6a13ca45d68270c43ad25ea146,car,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,141bbe1c072c4e6093733b8916a9674d,car,1,0,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,34d4b5d5bc984a05b3a1e4250a180bbb,car,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,bc4afeb0c59644b491e4173953136cf0,car,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,77f30e7ca9de444bbd4d5b8e72548175,car,1,0,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,2642190d92cb4fee8007bd69bf2c7547,car,1,0,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,350392730d3c461abcd29a2538d4623f,car,0,1,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,87b330efdbda41b1aa7f272ad82799d7,car,1,0,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,23fa022692a54bfa9f75e2a0d8107c2b,pedestrian,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,594334089ece4a7284ed65fb6d8eddda,motorcycle,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,7f40a5031364442ea8cd009f177b1a66,bicycle,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,7a202255fd2b43fcbfaac29f50cf09dd,car,1,1,1,1
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,38147ea8739445e5a131af5a50f6f9ea,pedestrian,1,1,1,1
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,e1e7647623d64b64b3835a27c01aa4ed,truck,1,1,1,1
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,8653dd7b97f74ee49613d87dfa693763,pedestrian,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,bc0008ae6df5418f96589cc416bfa07e,car,1,0,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,610f0ee70299414a886c0a7e9fb565b0,car,1,0,1,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,b27b5895754f4517b8e7f5396ab8a827,car,0,0,0,0
28,4cf5d6c3f6ab42aab23f67b5a9782d1a,65d80c1240e84a999fe17d94e0294af9,car,1,1,1,1
29,6d9984d09d52479e837da2fd09e192cc,4dc8ca6e1a88492d8d6d41e6092ea253,car,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,cc595a7ebd0e47d09a8be79b6b32f06d,pedestrian,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,29fa868e78f14a558b07620c06a73d60,car,0,1,1,0
29,6d9984d09d52479e837da2fd09e192cc,826dc68a40914e53b02cacb44544ebcc,car,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,e52e452ccd35417793a3c1313b70050c,car,1,0,1,0
29,6d9984d09d52479e837da2fd09e192cc,9045a6f999c34d389b2f80994de17925,car,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,9445961fe2e54ba99d3e453d23f0d938,car,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,a11a3e4c17674d63a4fa78a9fe4780bc,car,1,0,1,0
29,6d9984d09d52479e837da2fd09e192cc,fe6389df4c3b415abb7025a45ead25f0,car,1,0,1,0
29,6d9984d09d52479e837da2fd09e192cc,da77e1b8704742b7ab97e8d8d77713e2,car,1,1,1,1
29,6d9984d09d52479e837da2fd09e192cc,ac011b1289794069a2f05a6476d278d9,car,1,0,1,0
29,6d9984d09d52479e837da2fd09e192cc,b44c80c0deda42f3af554196e84f0b84,pedestrian,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,e591eb1a5c8e4e5b9383284b6206b5d1,motorcycle,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,bd3df82075ac4930997761cbde66f005,bicycle,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,35c1d41d2be94cf2aab35916465471ef,car,1,1,1,1
29,6d9984d09d52479e837da2fd09e192cc,5e54fc48955e44038d200fb47d049202,pedestrian,0,1,1,0
29,6d9984d09d52479e837da2fd09e192cc,fdf3f3d8330d43259f7e33c0f37350b8,truck,0,1,1,0
29,6d9984d09d52479e837da2fd09e192cc,dae3f358985b465aaa05fac9ed07c194,pedestrian,0,0,0,0
29,6d9984d09d52479e837da2fd09e192cc,60cb7892041640b4aee7180cb959b02f,car,1,0,1,0
29,6d9984d09d52479e837da2fd09e192cc,e1c88b56a7df4c5d90d9bb1360e000e4,car,1,0,1,0
29,6d9984d09d52479e837da2fd09e192cc,dd9e7bd189024b34b608f6a93297638b,car,1,0,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,f683a1841e0c42fda67d2ed94888f48b,car,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,58065812e5514f1d9b243a339cf700f6,pedestrian,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,9d02eb7811744324b378c7af16c71b6a,car,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,b7865d22253947d186a0c7f4cdf68f20,car,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,5c880afe0c104c4a97aa205a6c793271,car,1,0,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,6c775c3e72d74122b6762232bf65cc1b,car,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,8ca60ef8983e494d979332a970cd8582,car,1,0,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,032bfb3e39dd4cd09ec3fbba882908ca,car,1,1,1,1
30,38a28a3aaf2647f2a8c0e90e31267bf8,e896a85346cf40ef93a0ad5a7b789bbe,car,1,1,1,1
30,38a28a3aaf2647f2a8c0e90e31267bf8,8815b128557048f9a03ecee9b2b43c08,car,0,1,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,05a3071f17fc47269f53f3fc5dffbc67,pedestrian,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,5935a562cf0a48b1a5810b5ee55f3f92,motorcycle,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,1ef4e3e3be784961a83f751b313e0928,bicycle,0,1,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,557834cca1e74666a11abe2f20a5e57f,car,1,1,1,1
30,38a28a3aaf2647f2a8c0e90e31267bf8,7a1b7bda2aa2471bb9dc6886058d2b6b,truck,1,0,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,feb9a3aaf9904316be5d06fe6ee7d9e3,pedestrian,0,0,0,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,af654d553cd545caaf531d07db4fffe8,car,1,0,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,b92a518752ae462baac2026b7d3a2349,car,1,0,1,0
30,38a28a3aaf2647f2a8c0e90e31267bf8,fd5c50c8fd884ee5bbc987f0c8a8b68a,car,1,1,1,1
31,6402fd1ffaf041d0b9162bd92a7ba0a2,13d816a5f1334200996f2d35422a16f0,pedestrian,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,63cf31517374431cb1c7dd4062142bec,car,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,ed5945d2d65440b2a2472c3d722bb72c,car,0,1,1,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,6cb05841f3174ddcba6c322b500e06db,car,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,6c381b517e4d45f2b9ffb9030feaa01e,car,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,9fc384332eb14f50b28614b1415e7938,car,1,0,1,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,be5988546ba3499bb3f2fa29816cf100,car,1,1,1,1
31,6402fd1ffaf041d0b9162bd92a7ba0a2,2925421374924b60be1757919b34c85b,car,1,1,1,1
31,6402fd1ffaf041d0b9162bd92a7ba0a2,4f5ac17ac6754001bce5ba0f0cb416cb,car,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,16c86dd0945d4d47b02ff8f373efb16b,pedestrian,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,3514fd1d976444fb824c813435179578,bicycle,0,1,1,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,166d18c922f94e9486e90a04501bc2be,car,1,1,1,1
31,6402fd1ffaf041d0b9162bd92a7ba0a2,dd70003581344cfca914bba2a80a26a2,truck,0,1,1,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,194030344ab248588b24f94112ff9881,pedestrian,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,5ed174d4b77844479ef06fbd0cf99f26,car,0,0,0,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,003598c7974f4c6da2b3a6b716469e62,car,1,0,1,0
31,6402fd1ffaf041d0b9162bd92a7ba0a2,cb206c463344406584b74a53cc8db680,car,1,1,1,1
32,ce94ef7a0522468e81c0e2b3a2f1e12d,9ca5bf56957a470494efe6ae55912c40,pedestrian,0,0,0,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,5d04c8cf1410495a995838388340df7c,car,0,0,0,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,972fdb39edee453a97d8c40cc3f09727,car,1,1,1,1
32,ce94ef7a0522468e81c0e2b3a2f1e12d,136e0951c35944c19e4fc9a814cfa827,car,0,0,0,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,172c570608104d1aa9f269a19c526b0d,car,0,0,0,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,0e5eaebbfe57496e91fbedeae4a702b2,car,0,1,1,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,3cb666f4ff1c464ebc4fa723f7a5a4d0,car,1,1,1,1
32,ce94ef7a0522468e81c0e2b3a2f1e12d,0451528e554d4571958cf3e6aa35836e,car,1,0,1,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,ad64f43742db4dc180745ba287ee2751,pedestrian,1,0,1,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,0e284e7cda994217b3f58499303c1d56,bicycle,0,1,1,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,6b1e455619c141cc8e91a3e3378a4d66,car,1,1,1,1
32,ce94ef7a0522468e81c0e2b3a2f1e12d,1071e3de162c4a2ba554d694df901dfc,truck,1,1,1,1
32,ce94ef7a0522468e81c0e2b3a2f1e12d,a10bd1ee73a744cdaf17e696bc7558fa,pedestrian,0,0,0,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,7dc527adb338495a8e95336e954848c1,car,0,0,0,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,31a0ba3812154bd9b5b170c2518481e5,car,1,0,1,0
32,ce94ef7a0522468e81c0e2b3a2f1e12d,f53d0331687f4fcba601150e4d36c7da,car,1,1,1,1
33,9fcdc52b791045e99c623c5fc643331f,2f50a3dd788d450f944b17a7d3704ac1,pedestrian,0,0,0,0
33,9fcdc52b791045e99c623c5fc643331f,7ca364a47af84850b99b7e919ba5a454,car,0,1,1,0
33,9fcdc52b791045e99c623c5fc643331f,91e8fafc597346cc9cdc3720a836f1f4,car,1,0,1,0
33,9fcdc52b791045e99c623c5fc643331f,952e7de8898c4e8db41c9e34f90917c4,car,1,1,1,1
33,9fcdc52b791045e99c623c5fc643331f,39e2b4c4abad4294a2edb9f8e94a24ff,car,0,0,0,0
33,9fcdc52b791045e99c623c5fc643331f,1496a486c7774ba6b2f0b3243945aaed,car,1,1,1,1
33,9fcdc52b791045e99c623c5fc643331f,dfbe19c2df3a40b5bf176798a9c4dd18,car,0,0,0,0
33,9fcdc52b791045e99c623c5fc643331f,282ea13b18c2409389a039c291df4f05,car,1,1,1,1
33,9fcdc52b791045e99c623c5fc643331f,22a244062a7942038f05af4fd81e859c,bicycle,0,1,1,0
33,9fcdc52b791045e99c623c5fc643331f,4b8c293b89d44476824fb8f01c22e378,car,1,1,1,1
33,9fcdc52b791045e99c623c5fc643331f,a41b1c461dff42df82d6d199ecf2d999,truck,1,1,1,1
33,9fcdc52b791045e99c623c5fc643331f,15eb4619468e45e4bb42f3e2ffd7b158,pedestrian,0,0,0,0
33,9fcdc52b791045e99c623c5fc643331f,ce899cc23a3c40b4b206012a5a818882,car,1,0,1,0
33,9fcdc52b791045e99c623c5fc643331f,bc7c9ed6f6684558ae746b459b77f0e3,car,1,1,1,1
33,9fcdc52b791045e99c623c5fc643331f,297f320f71ba413bb3e2ebfadca1237e,car,1,1,1,1
34,1c9a906c40f6417bbe1cea06d6e55501,2b8e83f5b6284dc09c9f14e412ead58f,pedestrian,0,0,0,0
34,1c9a906c40f6417bbe1cea06d6e55501,617ef0b2f610496a90ace304760e22b6,car,1,0,1,0
34,1c9a906c40f6417bbe1cea06d6e55501,89dd2f2ed4074470a3ba32a77dfc33ee,car,1,0,1,0
34,1c9a906c40f6417bbe1cea06d6e55501,5c2bf192c31a46c48f006b8ab6cee00d,car,1,1,1,1
34,1c9a906c40f6417bbe1cea06d6e55501,b4998f18e4f646be96777afd3738af60,car,1,0,1,0
34,1c9a906c40f6417bbe1cea06d6e55501,30863ff3783f4a2cbe7c48a7fbfe2a6f,car,0,0,0,0
34,1c9a906c40f6417bbe1cea06d6e55501,7fecff667c6e4984ae6342862b07f81a,car,1,1,1,1
34,1c9a906c40f6417bbe1cea06d6e55501,ac738295f21345659ff9ecf5ae6eab4d,car,0,0,0,0
34,1c9a906c40f6417bbe1cea06d6e55501,cac30e7005594e5d84e909849e990314,car,1,0,1,0
34,1c9a906c40f6417bbe1cea06d6e55501,42c01aa13ef94c4ab256b2dd10167d8b,car,1,1,1,1
34,1c9a906c40f6417bbe1cea06d6e55501,68fb470ba6274ec391428a5fcdb2f23c,truck,1,1,1,1
34,1c9a906c40f6417bbe1cea06d6e55501,a2e392f46eb243c1b65524093531f165,pedestrian,0,0,0,0
34,1c9a906c40f6417bbe1cea06d6e55501,fa657c181f3943fcaa5febf72955b8f8,car,1,0,1,0
34,1c9a906c40f6417bbe1cea06d6e55501,79d5c7095ade40c59d2133b3aba339c7,car,1,0,1,0
34,1c9a906c40f6417bbe1cea06d6e55501,23ae3388193e4b20b00e0c9dd5e5fa07,car,0,1,1,0
35,a771effa2a2648d78096c3e92b95b129,2d45a8e4d3ba48418a034945e0596b62,pedestrian,0,0,0,0
35,a771effa2a2648d78096c3e92b95b129,6bdc0ac6f6e64cc7bb039cc60f0a778a,car,0,0,0,0
35,a771effa2a2648d78096c3e92b95b129,bf448e22b1cb4512984274bc496c2680,car,1,0,1,0
35,a771effa2a2648d78096c3e92b95b129,d1c89996bf974ab78fa3c00b3cbc4e33,car,1,0,1,0
35,a771effa2a2648d78096c3e92b95b129,ca895bc6ab8a4cbb87f811ffe9b6be40,car,1,1,1,1
35,a771effa2a2648d78096c3e92b95b129,ebc22841e2f0434d9586a8cd01aa0ec0,car,1,0,1,0
35,a771effa2a2648d78096c3e92b95b129,4a70062c1a8545c9a8eba74552124949,car,0,0,0,0
35,a771effa2a2648d78096c3e92b95b129,787d2dbcaa834d19ade85bc8d716c85d,car,1,1,1,1
35,a771effa2a2648d78096c3e92b95b129,25a8b591ea194c438be71fe89737b243,car,1,0,1,0
35,a771effa2a2648d78096c3e92b95b129,25eab66cc9354f1da3ffc3e0b7c512a6,car,1,1,1,1
35,a771effa2a2648d78096c3e92b95b129,a8b4f809689a4122b023f30a842203ec,car,0,1,1,0
35,a771effa2a2648d78096c3e92b95b129,0cd7682a2e72418fb5d076bf4467c932,truck,1,1,1,1
35,a771effa2a2648d78096c3e92b95b129,bf00349d7cb24b74963709ede740834c,pedestrian,0,0,0,0
35,a771effa2a2648d78096c3e92b95b129,6d9cf63521be45d5baf92aeb87225518,car,0,0,0,0
35,a771effa2a2648d78096c3e92b95b129,e833fa316b48409ba94d3c7fc6b093e4,car,1,1,1,1
36,b9ea04a6121d4a8bb00199b885aa5ef0,a5c79af7b496410eaac0cf2e29d3e002,pedestrian,0,0,0,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,10b187aba9184d8182ca29fc15f178d3,car,0,0,0,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,940eaf8f8b7e4bcca2b2a89350791a6e,car,1,0,1,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,7a0b5ac924aa47829aca79d3abffa9b9,car,1,0,1,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,eb50a48390324ea08ff8a882abccd4b6,car,1,0,1,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,003216fc8285425fb69314bb755a634b,car,0,0,0,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,57f9ccea0d65441fab4fe0da8b65ea9c,car,1,0,1,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,403563a8840949549fa7acfde8fcb24a,car,1,0,1,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,f20ac776ad2d4daaa0c0ece899193db7,car,1,0,1,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,34a904eea4e44853aad538f557ec1953,car,1,1,1,1
36,b9ea04a6121d4a8bb00199b885aa5ef0,4dbf14155a52467c987e840422abbd48,truck,0,0,0,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,20b41c06225148b28a7ddc2f50b1e52c,pedestrian,0,0,0,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,7946939593de4c2ea4b1e51fa402e1f4,car,1,0,1,0
36,b9ea04a6121d4a8bb00199b885aa5ef0,f2dbcd205af8416283b1ef114fa71024,car,1,0,1,0
37,87e772078a494d42bd34cd16172808bc,145dfc6637c446088ccdece610601cdc,car,0,0,0,0
37,87e772078a494d42bd34cd16172808bc,b1b8005fa0274a1c8c7c34eac0d39fe5,pedestrian,0,0,0,0
37,87e772078a494d42bd34cd16172808bc,59cfe8f1c1a2471da807a05f8294c7fd,bicycle,0,0,0,0
37,87e772078a494d42bd34cd16172808bc,c3266c41303b488ab25be9f12ef360e3,car,1,0,1,0
37,87e772078a494d42bd34cd16172808bc,1ead0cd566e141799d6507e273b49ff6,car,1,0,1,0
37,87e772078a494d42bd34cd16172808bc,eb2329ede7804a47be2ee7db95a709b6,car,1,0,1,0
37,87e772078a494d42bd34cd16172808bc,13d0f8036ef342f996a1c2346d79fd21,car,1,1,1,1
37,87e772078a494d42bd34cd16172808bc,c033f43a7a42466fa6ae93996618da7a,car,0,0,0,0
37,87e772078a494d42bd34cd16172808bc,bed0d4551d814b15ad97bf072182fb43,car,0,0,0,0
37,87e772078a494d42bd34cd16172808bc,fa2ff3c70767431099232c32dcbcbfa7,car,0,0,0,0
37,87e772078a494d42bd34cd16172808bc,bd84a16ac2d5435ebd060918c7cca352,car,1,0,1,0
37,87e772078a494d42bd34cd16172808bc,af7e1d4f757c46c3a69d1321b8c54ad9,car,1,1,1,1
37,87e772078a494d42bd34cd16172808bc,70e05705426146458006c17fbd8065d1,pedestrian,0,0,0,0
37,87e772078a494d42bd34cd16172808bc,00c08a2e396a47c6aae90f0afde8e5e4,car,1,0,1,0
37,87e772078a494d42bd34cd16172808bc,0a12e4d753a249fb828a002ddf7b3153,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,0929d3f9288347f5a564cd2824425fae,car,0,0,0,0
38,f40544fd4f5d42abbcfa948eeaf86850,69f555aaeec14c66848195199a83a406,bicycle,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,d2d6f46fec2c4f50b228d67b5d67c702,car,0,0,0,0
38,f40544fd4f5d42abbcfa948eeaf86850,12ef6ef6a8644f2d90f3b654b89601cc,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,ba7b070e22e247988e419bbbecbd33b0,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,b0b215e421704d83ad380ebc54e949b2,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,cd87d663a41d4afaa17f6c3bddef94ce,car,1,0,1,0
38,f40544fd4f5d42abbcfa948eeaf86850,26f946810b5d4334a9bb4250044513df,car,1,1,1,1
38,f40544fd4f5d42abbcfa948eeaf86850,cba0c49b5bef4243be47e13f0fc918f0,car,0,0,0,0
